account,name,src,value,Notes,Check Eng,,,,,,1
base,"res.country,name",Ivory Coast (Cote D'Ivoire),Cote d'Ivoire,,,,,,,,
base,"res.country,name",Jamaica,Jamaïque,,,,,,,,
base,"res.country,name",Japan,Japon,,,,,,,,
base,"base.language.install,lang",Japanese / 日本語,Japonais / 日本語,,,,,,,,
base,"workflow.activity,join_mode",Join Mode,Join Mode,x,,,,,,,
base,"res.country,name",Jordan,Jordanie,,,,,,,,
base,"res.country,name",Kazakhstan,Kazakhstan,,,,,,,,
base,"ir.values,res_id",Keep 0 if the action must appear on all resources.,Garder 0 si l'action doit apparaître sur toutes les ressources.,,,,,,,,
base,"res.partner.address,partner_id","Keep empty for a private address, not related to partner.","Laisser vide pour une adresse privée, sans relation avec le partenaire.",,,,,,,,
base,"res.config.users,password",Keep empty if you don't want the user to be able to connect on the system.,Laisser vide si vous ne voulez pas que l'utilisateur puisse se connecter au système.,,,,,,,,
base,"res.users,password",Keep empty if you don't want the user to be able to connect on the system.,Laisser vide si vous ne voulez pas que l'utilisateur puisse se connecter au système.,,,,,,,,
base,"res.country,name",Kenya,Kenya,,,,,,,,
base,"ir.config_parameter,key",Key,Clé,,,,,,,,
base,ir.config_parameter,Key must be unique.,La clé doit être unique.,,,,,,,,
base,addons/orm.py,Key/value '%s' not found in selection field '%s',Clé/Valeur '%s' non trouvé sous le champ sélection '%s',,,,,,,,
base,"publisher_warranty.contract,kind",Kind,Genre,,,,,,,,
base,"res.country,name",Kiribati,Kiribati,,,,,,,,
base,"base.language.install,lang",Klingon,Klingon,,,,,,,,
base,"base.language.install,lang",Korean (KP) / 한국어 (KP),Coréen (KP) / 한국어 (KP),,,,,,,,
base,"base.language.install,lang",Korean (KR) / 한국어 (KR),Coréen (KR) / 한국어 (KR),,,,,,,,
base,"res.country,name",Kuwait,Koweït,,,,,,,,
base,"res.country,name",Kyrgyz Republic (Kyrgyzstan),République Kirghize (Kirghizistan),,,,,,,,
base,res.company,Landscape,Paysage,,,,,,,,
base,"base.language.export,lang",Language,Langue,,,,,,,,
base,"ir.model,name",Language Import,Importation Langue,,,,,,,,
base,"base.language.import,name",Language Name,Nom de la Langue,,,,,,,,
base,addons/base/module/wizard/base_language_install.py,Language Pack,Module Linguistique,,,,,,,,
base,addons/orm.py,"Language with code ""%s"" is not defined in your system !
Define it through the Administration menu.","La langue ayant le code ""%s"" n'est pas définie dans votre système !
Définissez-la à partir du menu Administration.",,,,,,,,
base,"ir.actions.act_window,name",Languages,Langues,,,,,,,,
base,"res.country,name",Laos,Laos,,,,,,,,
base,"res.config.users,date",Last Connection,Dernière connexion,,,,,,,,
base,"ir.module.module,installed_version",Latest version,Dernière version,,,,,,,,
base,"res.country,name",Latvia,Lettonie,,,,,,,,
base,"base.language.install,lang",Latvian / latviešu valoda,Latvien / latviešu valoda,,,,,,,,
base,ir.actions.todo,Launch,Lancer,,,,,,,,
base,"res.country,name",Lebanon,Liban,,,,,,,,
base,"res.partner.category,parent_left",Left parent,Parent de Gauche,,,,,,,,
base,"res.lang,direction",Left-to-Right,De gauche à droite,,,,,,,,
base,ir.sequence,"Legend (for prefix, suffix)","Légende (pour le préfixe, suffixe)",,,,,,,,
base,res.lang,Legends for Date and Time Formats,Légendes pour les formats de Date et Heure,,,,,,,,
base,"res.country,name",Lesotho,Lesotho,,,,,,,,
base,"res.country,name",Liberia,Liberia,,,,,,,,
base,"res.country,name",Libya,Libye,,,,,,,,
base,"ir.module.module,license",License,Licence,,,,,,,,
base,"res.country,name",Liechtenstein,Liechtenstein,,,,,,,,
base,"ir.actions.act_window,limit",Limit,Limite,,,,,,,,
base,"ir.model.fields,modules",List of modules in which the field is defined,Liste des modules dans lesquels le champ est défini,,,,,,,,
base,"ir.model,modules",List of modules in which the object is defined or inherited,Liste des modules dans lesquels l'objet est défini ou hérité,,,,,,,,
base,"ir.model.fields,selection","List of options for a selection field, specified as a Python expression defining a list of (key, label) pairs. For example: [('blue','Blue'),('yellow','Yellow')]","List of options for a selection field, specified as a Python expression defining a list of (key, label) pairs. For example: [('blue','Blue'),('yellow','Yellow')]",x,done SyF,,,,,,
base,"res.country,name",Lithuania,Lituanie,,,,,,,,
base,"base.language.install,lang",Lithuanian / Lietuvių kalba,Lithuanien / Lietuvių kalba,,,,,,,,
base,base.language.install,Load,Charger,,,,,,,,
base,base.language.install,Load Official Translation,Charger une traduction officielle,,,,,,,,
base,base.language.install,Load an Official Translation,Charger une traduction officielle,,,,,,,,
base,"res.lang,code",Locale Code,Code Local,,,,,,,,
base,"partner.sms.send,user",Login,Ouverture de session,,,,,,,,
base,"res.company,logo",Logo,Logo,,,,,,,,
base,res.log,Logs,Journaux,,,,,,,,
base,"ir.actions.server,loop_action",Loop Action,Action en boucle,,,,,,,,
base,"ir.actions.server,expression",Loop Expression,Expression en boucle,,,,,,,,
base,"res.request,priority",Low,Faible,,,,,,,,
base,"ir.ui.menu,name",Low Level Objects,Objets bas niveau,,,,,,,,
base,"res.partner.title,name",Ltd,Limité,,,,,,,,
base,"res.country,name",Luxembourg,Luxembourg,,,,,,,,
base,"res.partner.title,shortcut",M.,M.,,,,,,,,
base,"res.country,name",Macau,Macao,,,,,,,,
base,"res.country,name",Madagascar,Madagascar,,,,,,,,
base,"res.partner.title,name",Madam,Madame,,,,,,,,
base,"multi_company.default,company_id",Main Company,Société Mère,,,,,,,,
base,"ir.actions.report.xml,report_rml",Main report file path,Chemin d'accès au rapport,,,,,,,,
base,"ir.module.module,maintainer",Maintainer,Responsable,,,,,,,,
base,publisher_warranty.contract,Maintenance Contract,Contrat de maintenance,,,,,,,,
base,"res.country,name",Malawi,Malawi,,,,,,,,
base,"base.language.install,lang",Malayalam / മലയാളം,Malayalam / മലയാളം,,,,,,,,
base,"res.country,name",Malaysia,Malaisie,,,,,,,,
base,"res.country,name",Maldives,Maldives,,,,,,,,
base,"res.country,name",Mali,Mali,,,,,,,,
base,"res.country,name",Malta,Malte,,,,,,,,
base,"ir.actions.act_window,help",Manage and customize the items available and displayed in your OpenERP system menu. You can delete an item by clicking on the box at the beginning of each line and then delete it through the button that appeared. Items can be assigned to specific groups in order to make them accessible to some users within the system.,"Gérer et personnaliser les objets disponibles et affichés dans le menu du système OpenERP. Vous pouvez supprimer un objet en cliquant sur la case au début de chaque ligne et en cliquant sur le bouton de suppression qui alors apparaît. Les objets peuvent être affectés à des groupes spécifiques, afin de les rendre accessibles à certains utilisateurs dans le système.",,,,,,,,
base,"ir.actions.act_window,help",Manage bank records you want to be used in the system.,Gérer les écritures bancaires que vous voulez utiliser dans ce système,,,,,,,,
base,"ir.actions.act_window,help","Manage the contact titles you want to have available in your system and the way you want to print them in letters and other documents. Some example: Mr., Mrs. ","Gérer les titres des contacts que vous voulez avoir dans votre système et la façon dont vous souhaitez les imprimer sur les lettres et autres documents. Par exemples: M., Mme. ",,,,,,,,
base,"ir.actions.act_window,help",Manage the partner categories in order to better classify them for tracking and analysis purposes. A partner may belong to several categories and categories have a hierarchy structure: a partner belonging to a category also belong to his parent category.,Gérer les catégories de partenaires afin de mieux les classer à des fins de suivi et d'analyse. Un partenaire peut appartenir à plusieurs catégories et ces catégories ont une structure hiérarchique: un partenaire appartenant à une catégorie appartient également à sa catégorie parent.,,,,,,,,
base,"ir.actions.act_window,help","Manage the partner titles you want to have available in your system. The partner titles is the legal status of the company: Private Limited, SA, etc.","Gérer les titres de partenaires que vous voulez avoir dans votre système. Le titre partenaire est le statut juridique de l'entreprise: SARL, SAS, SA, etc.",,,,,,,,
base,"ir.property,type",Many2One,Many2One,x,,,,,,,
base,"ir.translation,module",Maps to the ir_model_data for which this translation is provided.,Pointe vers le ir_model_data pour lequel cette traduction est fournie.,,done GWG,,,,,,
base,"res.country,name",Marshall Islands,Iles Marshall,,,,,,,,
base,"res.country,name",Martinique (French),Martinique (Française),,,,,,,,
base,"ir.model,name",Mass Mailing,Envoi groupé,,,,,,,,
base,"res.country,name",Mauritania,Mauritanie,,,,,,,,
base,"res.country,name",Mauritius,Île Maurice,,,,,,,,
base,"res.partner.bank.type.field,size",Max. Size,Taille Max.,,,,,,,,
base,"res.country,name",Mayotte,Mayotte,,,,,,,,
base,"ir.actions.act_window,name",Menu,Menu,,,,,,,,
base,ir.module.reference,Menu :,Menu :,,,,,,,,
base,"res.config.users,menu_id",Menu Action,Action du Menu,,,,,,,,
base,"ir.actions.act_window,name",Menu Items,Articles du Menu ,,,,,,,,
base,"wizard.ir.model.menu.create,name",Menu Name,Nom du Menu,,,,,,,,
base,"res.config.users,menu_tips",Menu Tips,Astuces du Menu,,,,,,,,
base,"ir.actions.act_window,menus",Menus,Menus,,,,,,,,
base,"ir.values,meta",Meta Datas,Métadonnées,,,,,,,,
base,ir.values,Metadata,Métadonnées,,,,,,,,
base,"res.country,name",Mexico,Mexique,,,,,,,,
base,"ir.module.module,shortdesc",Mexico - Chart of Account,Mexico - Plan Comptable,,,,,,,,
base,"res.country,name",Micronesia,Micronésie,,,,,,,,
base,ir.sequence,Minute: %(min)s,Minute: %(min)s,,,,,,,,
base,"ir.cron,interval_type",Minutes,Minutes,,,,,,,,
base,res.currency,Miscelleanous,Divers,,,,,,,,
base,"res.partner.title,name",Miss,Mademoiselle,,,,,,,,
base,"res.partner,mobile",Mobile,Tél. portable,,,,,,,,
base,"ir.actions.server,mobile",Mobile No,N° de portable,,,,,,,,
base,addons/base/ir/ir_model.py,Model %s does not exist!,Le modèle %s n'existe pas!,,,,,,,,
base,ir.model,Model Description,Description du modèle,,,,,,,,
base,"ir.actions.report.xml,name",Model Overview,Vue d'ensemble du modèle,,,,,,,,
base,"ir.actions.act_window,res_model",Model name of the object to open in the view window,Nom du modèle de l'objet à ouvrir sous la vue d'écran,,,,,,,,
base,"ir.model,name",Module,Module,,,,,,,,
base,addons/base/module/module.py,Module %s: Invalid Quality Certificate,Module %s: Certificat de Qualité non valide,,,,,,,,
base,"base.module.import,module_file",Module .ZIP file,Fichier .ZIP du Module,,,,,,,,
base,"ir.model,name",Module Category,Catégorie Module,,,,,,,,
base,base.module.import,Module Import,Importation Module,,,,,,,,
base,"base.module.import,module_name",Module Name,Nom du Module,,,,,,,,
base,"ir.actions.act_window,name",Module Update,Mise à jour du Module,,,,,,,,
base,"ir.actions.act_window,name",Module Upgrade,Mise à jour/Amélioration du Module,,,,,,,,
base,"ir.actions.act_window,name",Module Upgrade Install,Installation de la mise à jour/amélioration du Module,,,,,,,,
base,"ir.model,name",Module dependency,Dépendance du Module,,,,,,,,
base,base.module.import,Module file successfully imported!,Fichier du module importé avec succès !,,,,,,,,
base,base.module.update,Module update result,Résultat de la mise à jour du module,,,,,,,,
base,"base.language.export,modules",Modules,Modules,,,,,,,,
base,base.module.upgrade,Modules to update,Modules à mettre à jour,,,,,,,,
base,"res.country,name",Moldavia,Moldavie,,,,,,,,
base,"res.country,name",Monaco,Monaco,,,,,,,,
base,"res.country,name",Mongolia,Mongolie,,,,,,,,
base,"base.language.install,lang",Mongolian / монгол,Mongol / монгол,,,,,,,,
base,"res.country,name",Montenegro,Monténégro,,,,,,,,
base,ir.sequence,Month: %(month)s,Mois: %(mois)s,,,,,,,,
base,"ir.cron,interval_type",Months,Mois,,,,,,,,
base,"res.country,name",Montserrat,Montserrat,,,,,,,,
base,"res.country,name",Morocco,Maroc,,,,,,,,
base,"res.country,name",Mozambique,Mozambique,,,,,,,,
base,"res.partner.title,shortcut",Ms.,Mme,,,,,,,,
base,"res.partner.title,shortcut",Mss,Melle,,,,,,,,
base,ir.actions.server,Multi Actions,Actions multiples,,,,,,,,
base,res.log,My Logs,Mes journaux,,,,,,,,
base,res.partner,My Partners,Mes partenaires,,,,,,,,
base,"res.country,name",Myanmar,Birmanie,,,,,,,,
base,"multi_company.default,name",Name it to easily find a record,Nommer le pour retrouver facilement l'enregistrement,,,,,,,,
base,"ir.cron,model",Name of object whose function will be called when this scheduler will run. e.g. 'res.partner',Nom de l'objet dont la fonction sera appelée lorsque le planificateur de tâches s'exécutera. Ex. 'res.partner',,done SyF,,,,,,
base,"ir.cron,function",Name of the method to be called on the object when this scheduler is executed.,Nom de la méthode à appliquer à l'objet  lorsque ce planificateur de tâches est exécuté.,,,,,,,,
base,"res.country,name",Namibia,Namibie,,,,,,,,
base,"res.country,name",Nauru,Nauru,,,,,,,,
base,"res.country,name",Nepal,Népal,,,,,,,,
base,"res.country,name",Netherlands,Pays-Bas,,,,,,,,
base,"res.country,name",Netherlands Antilles,Antilles Néerlandaises,,,,,,,,
base,"res.country,name",Neutral Zone,Zone neutre,,,,,,,,
base,"ir.actions.todo,restart",Never,Jamais,,,,,,,,
base,"res.country,name",New Caledonia (French),Nouvelle Calédonie (Française),,,,,,,,
base,res.config.users,New User,Nouvel Utilisateur,,,,,,,,
base,"ir.actions.act_window,target",New Window,Nouvelle Fenêtre,,,,,,,,
base,"res.country,name",New Zealand,Nouvelle-Zélande,,,,,,,,
base,addons/base/ir/ir_model.py,"New column name must still start with x_ , because it is a custom field!","Lorsqu'il s'agit d'un champ personnalisé, le nom de la nouvelle colonne doit débuter par x_ !",,,,,,,,
base,res.config,Next,Suivant,,,,,,,,
base,ir.actions.configuration.wizard,Next Configuration Step,Etape suivante de configuration,,,,,,,,
base,"ir.cron,nextcall",Next Execution Date,Prochaine date d'exécution,,,,,,,,
base,"ir.sequence,number_next",Next Number,Numéro Suivant,,,,,,,,
base,"ir.actions.configuration.wizard,note",Next Wizard,Assistant Suivant,,,,,,,,
base,"ir.sequence,number_next",Next number of this sequence,Prochain numéro pour cette séquence,,,,,,,,
base,"ir.cron,nextcall",Next planned execution date for this scheduler,Prochaine date d'exécution prévue pour ce planificateur,,,,,,,,
base,"res.country,name",Nicaragua,Nicaragua,,,,,,,,
base,"res.country,name",Niger,Niger,,,,,,,,
base,"res.country,name",Nigeria,Nigéria,,,,,,,,
base,"res.country,name",Niue,Niue,,,,,,,,
base,addons/base/module/wizard/base_update_translations.py,"No language with code ""%s"" exists","Aucune langue n'a le code ""%s""",,,,,,,,
base,addons/base/res/res_currency.py,"No rate found 
for the currency: %s 
at the date: %s","Pas de taux trouvé 
pour la devise: %s 
à la date du: %s",,,,,,,,
base,"ir.model.data,noupdate",Non Updatable,Ne peut être Mis à Jour,,,,,,,,
base,"res.country,name",Norfolk Island,Ile Norfolk,,,,,,,,
base,"res.country,name",North Korea,Corée du Nord,,,,,,,,
base,"res.country,name",Northern Mariana Islands,Îles Mariannes du Nord,,,,,,,,
base,"res.country,name",Norway,Norvège,,,,,,,,
base,"base.language.install,lang",Norwegian Bokmål / Norsk bokmål,Norwegien / Norsk bokmål,,,,,,,,
base,"ir.module.module,state",Not Installable,Ne peut être Installé,,,,,,,,
base,ir.module.module,Not Installed,Non Installé,,,,,,,,
base,"ir.model.fields,select_level",Not Searchable,Recherche Impossible,,,,,,,,
base,addons/fields.py,Not implemented get_memory method !,La Méthode get_memory n'est pas mise en œuvre!,,done SyF,,,,,,
base,addons/fields.py,Not implemented search_memory method !,La Méthode search_memory  n'est pas mise en œuvre!,,done SyF,,,,,,
base,addons/fields.py,Not implemented set_memory method !,La Méthode set_memory n'est pas mise en œuvre !,,done SyF,,,,,,
base,base.module.upgrade,Note that this operation might take a few minutes.,Noter que cette opération peut prendre quelques minutes,,,,,,,,
base,"ir.cron,numbercall",Number of Calls,Nombre d'Appels,,,,,,,,
base,"ir.module.category,module_nr",Number of Modules,Nombre de Modules,,,,,,,,
base,"base.module.update,add",Number of modules added,Nombre de modules ajoutés,,,,,,,,
base,"base.module.update,update",Number of modules updated,Nombre de modules mis à jour,,,,,,,,
base,"ir.cron,numbercall","Number of time the function is called,
a negative number indicates no limit","Nombre de fois où la fonction est appelée,
un nombre négatif indique qu'il n'y a pas de limite",,,,,,,,
base,"ir.sequence,padding",Number padding,Remplissage (numéro),,,,,,,,
base,"publisher_warranty.contract,check_opw",OPW,OPW,x,,,,,,,
base,"ir.actions.act_window,res_model",Object,Objet,,,,,,,,
base,addons/orm.py,Object %s does not exists,L'Objet %s n'existe pas,,,,,,,,
base,"ir.default,field_name",Object Field,Champ Objet,,,,,,,,
base,"ir.values,res_id",Object ID,Identité l'Objet,,,,,,,,
base,"ir.actions.act_window,name",Object Identifiers,Identifiants d'Objet,,,,,,,,
base,"ir.server.object.lines,server_id",Object Mapping,Correspondance d'Objets,,,,,,,,
base,"ir.model,name",Object Name,Nom Objet,,,,,,,,
base,"ir.model.fields,relation",Object Relation,Relation Objet,,,,,,,,
base,"multi_company.default,object_id",Object affected by this rule,Objet affecté par cette règle,,,,,,,,
base,"ir.actions.server,srcmodel_id",Object in which you want to create / write the object. If it is empty then refer to the Object field.,"Objet dans lequel vous voulez créer / écrire l'objet. S'il est vide, alors veuillez vous référer au Champ Objet.",,,,,,,,
base,ir.module.reference,Object:,Objet:,,,,,,,,
base,"ir.actions.act_window,name",Objects,Objets,,,,,,,,
base,"base.language.install,lang","Occitan (FR, post 1500) / Occitan","Occitan (FR, post 1500) / Occitan",,,,,,,,
base,"res.country,name",Oman,Oman,,,,,,,,
base,"workflow,on_create",On Create,Lors de la Création,,,,,,,,
base,"ir.actions.act_window.view,multi",On Multiple Doc.,Sur Plusieurs Documents,,,,,,,,
base,"ir.actions.todo,restart",On Skip,En cas d'évitement,,,,,,,,
base,"ir.model.fields,on_delete",On delete,Lors de la suppression,,,,,,,,
base,"ir.model.fields,on_delete",On delete property for many2one fields,On delete property for many2one fields,x,,,,,,,
base,"ir.actions.report.xml,multi",On multiple doc.,Sur de multiples documents,,,,,,,,
base,addons/orm.py,One of the records you are trying to modify has already been deleted (Document type: %s).,L'un des enregistrements que vous essayez de modifier a déjà été supprimé (Type de document : %s).,,,,,,,,
base,ir.actions.server,"Only one client action will be executed, last client action will be considered in case of multiple client actions.","Une seule action client sera exécutée, en cas d'actions multiples Client, seule la dernière sera prise en compte.",,,,,,,,
base,"res.config.users,new_password",Only specify a value if you want to change the user password. This user will have to logout and login again!,Saisir uniquement une valeur si vous souhaitez changer le mot de passe de l'utilisateur. L'utilisateur devra se déconnecter et se connecter à nouveau !,,,,,,,,
base,base.module.import,Open Modules,Ouvrir Modules,,,,,,,,
base,"server.action.create,init,type",Open Report,Ouvrir Rapport,,,,,,,,
base,ir.actions.act_window,Open Window,Ouvrir Fenêtre,,,,,,,,
base,ir.actions.act_window,Open a Window,Ouvrir une Fenêtre,,,,,,,,
base,"res.widget,title",OpenERP Tweets,OpenERP - Tweets,,,,,,,,
base,base.language.export,"OpenERP translations (core, modules, clients) are managed through Launchpad.net, our open source project management facility. We use their online interface to synchronize all translations efforts.","Les traductions d'OpenERP (base, modules, clients) sont gérées sur Launchpad.net, notre site de gestion de projet. Nous utilisons leur interface interactive pour synchroniser toutes les contributions à la traduction.",,,,,,,,
base,"ir.sequence,padding",OpenERP will automatically adds some '0' on the left of the 'Next Number' to get the required padding size.,OpenERP ajoutera automatiquement quelques '0' à gauche du 'Prochain Numéro' pour atteindre la taille requise.,,,,,,,,
base,addons/base/res/res_user.py,Operation Canceled,Opération Annulée,,,,,,,,
base,addons/orm.py,"Operation prohibited by access rules, or performed on an already deleted document (Operation: %s, Document type: %s).","Opération non autorisée d'après les règles d'accès, ou réalisée sur un document déjà effacé (Opération: %s, Type de document: %s).",,,,,,,,
base,addons/orm.py,"Operation prohibited by access rules, or performed on an already deleted document (Operation: read, Document type: %s).","Opération non autorisée d'après les règles d'accès, ou réalisée sur un document déjà effacé (Opération : lecture, Type de document: %s).",,,,,,,,
base,"ir.actions.act_window,domain","Optional domain filtering of the destination data, as a Python expression","Domaine optionnel de filtrage des données de destination, sous forme d'expression Python",,,,,,,,
base,"ir.actions.act_window,help","Optional help text for the users with a description of the target view, such as its usage and purpose.","Texte d'aide facultative pour les utilisateurs avec une description de la vue cible, comme son utilisation et son but.",,,,,,,,
base,"ir.actions.act_window,src_model",Optional model name of the objects on which this action should be visible,Nom de modèle facultatif des objets pour lesquels cette action doit être visible,,,,,,,,
base,"workflow.activity,split_mode",Or,Ou,,,,,,,,
base,"ir.ui.menu,name",Orders,Commandes,,,,,,,,
base,"ir.ui.view.custom,ref_id",Original View,Vue originale,,,,,,,,
base,"res.partner.address,type",Other,Autre,,,,,,,,
base,"ir.actions.server,child_ids",Other Actions,Autres Actions,,,,,,,,
base,ir.actions.server,Other Actions Configuration,Configuration des Autres Actions,,,,,,,,
base,"ir.module.module,license",Other OSI Approved Licence,Other OSI Approved Licence,x,,,,,,,
base,"ir.actions.act_window,name",Other Partners,Autres Partenaires,,,,,,,,
base,"ir.module.module,license",Other Proprietary,Autre Propriétaire,,,,,,,,
base,workflow.activity,Outgoing Transitions,Transitions Sortantes,,,,,,,,
base,"base.language.install,overwrite",Overwrite Existing Terms,Remplacer les Termes Existants,,,,,,,,
base,"ir.attachment,create_uid",Owner,Propriétaire,,,,,,,,
base,"base.language.export,format",PO File,Fichier Bon de Commande,,,,,,,,
base,"res.country,name",Pakistan,Pakistan,,,,,,,,
base,"res.country,name",Palau,Palau,,,,,,,,
base,"res.country,name",Panama,Panama,,,,,,,,
base,"res.country,name",Papua New Guinea,Papouasie-Nouvelle-Guinée,,,,,,,,
base,"res.country,name",Paraguay,Paraguay,,,,,,,,
base,ir.property,Parameters,Paramètres,,,,,,,,
base,"ir.module.category,parent_id",Parent Category,Catégorie Parent,,,,,,,,
base,"res.company,parent_id",Parent Company,Société Parent,,,,,,,,
base,"ir.ui.menu,parent_id",Parent Menu,Menu Parent,,,,,,,,
base,"res.partner,parent_id",Parent Partner,Partenaire Parent,,,,,,,,
base,"ir.model,name",Partner Addresses,Adresses de Partenaires,,,,,,,,
base,"ir.actions.act_window,name",Partner Categories,Catégories de Partenaires,,,,,,,,
base,res.partner.category,Partner Category,Catégorie du Partenaire,,,,,,,,
base,"ir.actions.act_window,name",Partner Contacts,Contacts du Partenaire,,,,,,,,
base,"res.partner,title",Partner Form,Formulaire du Partenaire,,,,,,,,
base,"res.partner.address,partner_id",Partner Name,Nom du Partenaire,,,,,,,,
base,"res.partner,child_ids",Partner Ref.,Réf. partenaire,,,,,,,,
base,"ir.actions.act_window,name",Partner Titles,Titres Partenaires (juridiques),,,,,,,,
base,addons/base/res/partner/partner.py,Partners: ,Partenaires ,,,,,,,,
base,"partner.sms.send,password",Password,Mot de passe,,,,,,,,
base,"res.payterm,name",Payment Term (short name),Délai de Paiement (nom court),,,,,,,,
base,"ir.actions.act_window,name",Payment term,Délai de Paiement,,,,,,,,
base,"base.language.install,lang",Persian / فارس,Perse / فارس,,,,,,,,
base,"res.country,name",Peru,Pérou,,,,,,,,
base,"res.country,name",Philippines,Philippines,,,,,,,,
base,"res.bank,phone",Phone,Tél.,,,,,,,,
base,"res.country,name",Pitcairn Island,Iles Pitcairn,,,,,,,,
base,base.module.update,"Please be patient, as this operation may take a few seconds...","Veuillez patienter, cette opération peut durer quelques secondes...",,,,,,,,
base,base.language.install,"Please be patient, this operation may take a few minutes (depending on the number of modules currently installed)...","Veuillez patienter, cette opération peut durer quelques minutes (selon le nombre de modules actuellement installés)...",,,,,,,,
base,addons/orm.py,Please check that all your lines have %d columns.,Merci de vérifier que toutes vos lignes ont %d colonnes,,,,,,,,
base,base.language.import,Please double-check that the file encoding is set to UTF-8 (sometimes called Unicode) when the translator exports it.,Veuillez vérifier que l'encodage du fichier soit réglé sur UTF-8 (également appelé Unicode) lorsque le traducteur l'exporte,,,,,,,,
base,publisher_warranty.contract.wizard,Please enter the serial key provided in your contract document:,Veuillez saisir le numéro de clef sérielle inscrit sur votre document contractuel :,,,,,,,,
base,addons/base/res/res_user.py,"Please keep in mind that documents currently displayed may not be relevant after switching to another company. If you have unsaved changes, please make sure to save and close all forms before switching to a different company. (You can click on Cancel in the User Preferences now)","Gardez à l'esprit que les documents actuellement affichés peuvent ne plus être pertinents après le changement vers une autre société. Si vous avez des changements non enregistrés, veuillez vérifier que vous avez sauvegardé et enregistré tous les formulaires avant de changer de société. (Vous pouvez maintenant cliquer sur Annuler dans les Préférences Utilisateur)",,,,,,,,
base,"res.company,overdue_msg","Please note that the following payments are now due. If your payment                         has been sent, kindly forward your payment details. If payment will be                         delayed further, please contact us to discuss.                         
Would your payment have been carried out after this mail was sent, please consider the present one as void.","Veuillez noter que les paiements ci-dessous sont maintenant dûs. Si votre paiement a été envoyé, veuillez envoyer les détails de votre paiement. Si votre paiement est reporté à plus tard, veuillez  nous contacter pour en discuter.                         
Si votre paiement a été réglé après que ce courriel ait été envoyé, veuillez ne pas tenir compte de cet envoi.",,,,,,,,
base,addons/base/ir/ir_actions.py,Please specify an action to launch !,Veuillez spécifier une action à lancer !,,,,,,,,
base,addons/base/ir/ir_actions.py,Please specify server option --email-from !,Veuillez Spécifier l'option du serveur --email-from !,,done SyF,,,,,,
base,addons/base/res/res_user.py,Please use the change password wizard (in User Preferences or User menu) to change your own password.,Veuillez utiliser l'assistant changement de mot de passe (sous: Préférences Utilisateur ou le Menu Utilisateur) pour changer votre mot de passe.,,,,,,,,
base,addons/base/publisher_warranty/publisher_warranty.py,Please verify your publisher warranty serial number and validity.,Veuillez vérifier le numéro de série de votre garantie éditeur et sa validité.,,,,,,,,
base,"res.country,name",Poland,Pologne,,,,,,,,
base,"base.language.install,lang",Polish / Język polski,Polonais / Język polski,,,,,,,,
base,"res.country,name",Polynesia (French),Polynésie (Française),,,,,,,,
base,res.company,Portrait,Portrait,,,,,,,,
base,"res.country,name",Portugal,Portugal,,,,,,,,
base,"base.language.install,lang",Portugese (BR) / Português (BR),Portugais (BR) / Português (BR),,,,,,,,
base,"base.language.install,lang",Portugese / Português,Portugais / Português,,,,,,,,
base,res.partner,Postal Address,Adresse postale,,,,,,,,
base,res.users,Preferences,Préférences,,,,,,,,
base,"ir.sequence,prefix",Prefix,Préfixe,,,,,,,,
base,"ir.sequence,prefix",Prefix value of the record for the sequence,Valeur du préfixe de l'enregistrement pour la séquence,,,,,,,,
base,res.currency,Price Accuracy,Précision des prix,,,,,,,,
base,"ir.cron,priority",Priority,Priorité,,,,,,,,
base,addons/base/ir/ir_actions.py,Problem in configuration `Record Id` in Server Action!,Problème dans la configuration `Record Id` sous Action Server!,,done SyF,,,,,,
base,"ir.ui.menu,name",Products,Produits,,,,,,,,
base,addons/base/ir/ir_model.py,"Properties of base fields cannot be altered in this manner! Please modify them through Python code, preferably through a custom addon!","Les propriétés des champs de base ne peuvent être modifiées de cette façon ! Veuillez les modifier via le code Python, de préférence par un addon (modif interface) personnalisé !",,,,,,,,
base,ir.property,Property,Propriété,,,,,,,,
base,"ir.actions.server,write_id",Provide the field name that the record id refers to for the write operation. If it is empty it will refer to the active id of the object.,"Fournir le nom du champ auquel fait référence l'identifiant de l'enregistrement pour l'opération d'écriture. S'il est vide, il se réfèrera à l'identifiant de l'objet actif.",,,,,,,,
base,"ir.actions.server,record_id","Provide the field name where the record id is stored after the create operations. If it is empty, you can not track the new record.","Fournir le nom du champ où l'identifiant de l'enregistrement est mémorisé après les opérations de création. S'il est vide, vous ne pourrez pas faire le suivi du nouvel enregistrement.",,,,,,,,
base,"ir.actions.server,mobile","Provides fields that be used to fetch the mobile number, e.g. you select the invoice, then `object.invoice_address_id.mobile` is the field which gives the correct mobile number","Fournit les champs qui seront utilisés pour récupérer le numéro du portable. Ex. vous sélectionnez une facture, alors, `object.invoice_address_id.mobile` est le champ qui représente le numéro correcte du portable.",,done SyF,,,,,,
base,"ir.actions.server,email","Provides the fields that will be used to fetch the email address, e.g. when you select the invoice, then `object.invoice_address_id.email` is the field which gives the correct address","Fournit les champs qui seront utilisés pour récupérer l'adresse email. Exemple: lorsque vous sélectionnez une facture, alors `object.invoice_address_id.email` es t le champ qui vous donne l'adresse correcte.",,,,,,,,
